Run ID,Total Ticks,Timestamp,Red Policy (G1/X1/G2/X2/G3/X3/X4),Blue Policy (G1/X1/G2/X2/G3/X3/X4),Num Ticks
400,110,1513429437162,60,5,80,15,200,15,20,180,10,160,15,600,15,4,110
401,88,1513429437165,60,5,80,15,200,15,20,180,10,160,15,600,15,4,88
402,81,1513429437168,60,5,80,15,200,15,20,180,10,160,15,600,15,4,81
404,79,1513429437171,60,5,80,15,200,15,20,180,10,160,15,600,15,4,79
405,118,1513429437174,60,10,80,5,200,5,4,180,10,160,15,400,10,16,118
406,88,1513429437179,60,10,80,5,200,5,4,180,10,160,15,400,10,16,88
407,81,1513429437180,60,10,80,5,200,5,4,180,10,160,15,400,10,16,81
410,71,1513429437186,60,10,80,5,200,5,4,180,10,160,15,400,10,16,71
411,73,1513429437189,60,10,80,5,200,5,4,180,10,160,15,400,10,16,73
412,89,1513429437189,60,10,80,5,200,5,4,180,10,160,15,400,10,16,89
413,99,1513429437190,60,10,80,5,200,5,4,180,10,160,15,400,10,16,99
414,119,1513429437195,60,10,80,5,200,5,8,180,5,240,10,400,5,12,119
416,94,1513429437201,60,10,80,5,200,5,8,180,5,240,10,400,5,12,94
417,102,1513429437202,60,10,80,5,200,5,8,180,5,240,10,400,5,12,102
418,88,1513429437203,60,10,80,5,200,5,8,180,5,240,10,400,5,12,88
419,77,1513429437203,60,10,80,5,200,5,8,180,5,240,10,400,5,12,77
420,129,1513429437206,60,10,80,5,200,5,8,180,5,240,10,400,5,12,129
421,63,1513429437206,60,10,80,5,200,5,8,180,5,240,10,400,5,12,63
424,93,1513429437212,60,10,80,5,200,5,12,60,5,160,15,200,15,12,93
426,87,1513429437218,60,10,80,5,200,5,12,60,5,160,15,200,15,12,87
427,83,1513429437218,60,10,80,5,200,5,12,60,5,160,15,200,15,12,83
428,110,1513429437221,60,10,80,5,200,5,12,60,5,160,15,200,15,12,110
429,69,1513429437222,60,10,80,5,200,5,12,60,5,160,15,200,15,12,69
431,92,1513429437226,60,10,80,5,200,5,12,60,5,160,15,200,15,12,92
433,107,1513429437247,60,10,80,5,200,5,16,60,5,80,15,400,5,8,107
435,96,1513429437250,60,10,80,5,200,5,16,60,5,80,15,400,5,8,96
436,90,1513429437252,60,10,80,5,200,5,16,60,5,80,15,400,5,8,90
437,100,1513429437254,60,10,80,5,200,5,16,60,5,80,15,400,5,8,100
439,81,1513429437263,60,10,80,5,200,5,16,60,5,80,15,400,5,8,81
440,90,1513429437264,60,10,80,5,200,5,16,60,5,80,15,400,5,8,90
441,151,1513429437266,60,10,80,5,200,5,20,180,5,80,15,200,5,20,151
444,110,1513429437271,60,10,80,5,200,5,20,180,5,80,15,200,5,20,110
447,87,1513429437285,60,10,80,5,200,5,20,180,5,80,15,200,5,20,87
448,112,1513429437285,60,10,80,5,200,5,20,180,5,80,15,200,5,20,112
449,152,1513429437287,60,10,80,5,200,5,20,180,5,80,15,200,5,20,152
450,81,1513429437288,60,10,80,5,200,10,4,120,5,80,5,600,5,8,81
451,90,1513429437290,60,10,80,5,200,10,4,120,5,80,5,600,5,8,90
452,78,1513429437290,60,10,80,5,200,10,4,120,5,80,5,600,5,8,78
453,125,1513429437293,60,10,80,5,200,10,4,120,5,80,5,600,5,8,125
454,87,1513429437295,60,10,80,5,200,10,4,120,5,80,5,600,5,8,87
456,81,1513429437300,60,10,80,5,200,10,4,120,5,80,5,600,5,8,81
457,92,1513429437301,60,10,80,5,200,10,4,120,5,80,5,600,5,8,92
458,101,1513429437302,60,10,80,5,200,10,4,120,5,80,5,600,5,8,101
459,96,1513429437305,60,10,80,5,200,10,8,120,15,80,15,400,10,8,96
460,110,1513429437315,60,10,80,5,200,10,8,120,15,80,15,400,10,8,110
463,87,1513429437318,60,10,80,5,200,10,8,120,15,80,15,400,10,8,87
465,81,1513429437321,60,10,80,5,200,10,8,120,15,80,15,400,10,8,81
466,84,1513429437322,60,10,80,5,200,10,8,120,15,80,15,400,10,8,84
